,UBB,HIST1H1C,UBC,PFN1,DAXX,HSPA8,HSP90AB1,UBD,ACTB,PCBP1,BTG2,NFKBIA,H2AFZ,GADD45G,CDK4,CCND1,H2AFX,SOX4,TRIM28,TCEB2,APEX1,SOD1,NOP10,CIB1,HIST1H1B,PSMB6,DDX5,HES1,CALM3,SOX9,POLR2I,HMGB2,C9orf142,COPS6,POLR2L,STOML2,CDKN1A,CDK2,ZNHIT1,RASSF7,POLD4,TNP1,GADD45A,CIRBP,CETN2,SRSF6,GPS1,RAD23A,PUF60,VCP,UBE2C,UBA1,POLR2K,NHP2,YBX1,POLE3,SNAI2,MVP,POLR2E,STRA13,HNRNPU,HRAS,POLD2,PPP4C,CCNO,SDCBP,MRPL40,POLR2J,TREX1,THAP7,KPNA2,KAT2A,TINF2,BCL3,YWHAB,ZWINT,RNF113A,PER1,AHCYL1,FEN1,POLR2G,CCND2,BRMS1,PTBP1,IDH1,ARPC4,THOC6,RRM2,NDNL2,UBE2NL,POLR2A,NPM1,PCNA,DDIT4L,POLR2H,MDM2,RNASEH2C,COPS7A,MTA2,RECQL4
UBE2C,-0.16641308763938795,-0.03779673619602085,-0.1965213719029355,0.3522483023638721,0.12155767270381591,-0.046131824188679706,0.1081160107264374,0.0030829583002569775,0.2022136223555248,0.012033143188421374,-0.20517274041405661,-0.03706836861121061,0.4305886670820925,-0.16192185358230202,0.0857481939915951,-0.13154022796771636,0.6279197956263632,0.10280990537048505,0.3819807070949117,0.17762752971446794,0.1662331137122761,-0.06534751959664087,0.20801019521922778,0.0017138764908090553,0.012472168951817523,0.05489630455157406,-0.40903522462364267,0.05358749176528631,-0.08516665877242359,0.02939343180193232,0.27199921605066096,0.46060469635426393,0.20014335561842975,0.12584399666362728,0.13259308015853702,0.2730255495201303,-0.14941680063565216,0.08822913023292991,0.08384914526183937,0.1585418214726062,-0.04260710318226353,-0.006145594771493103,-0.13868439816714498,-0.4370610145839311,-0.04251739524045853,-0.03711620840996,0.1337055246834104,0.19777467352589304,0.20830525742824105,-0.051594056812262444,1.0,0.1818071755761166,0.22507672210793014,0.2865186427200279,0.40556812038484247,0.2113635969093562,0.0506822226425105,-0.08392227602820215,-0.007207532192166316,0.15237606975060217,-0.1570418765733547,0.12478215041506847,0.21551834272467207,0.334875940803051,0.08970187174257105,-0.06661970150493436,-0.1235221930301126,0.20095308317835214,0.04889216677955548,0.019535574539091195,0.5389126997902542,0.04893633626003402,-0.284637228139329,0.17909834458355542,0.26699643556714664,0.5478523281426216,0.08420604020193864,-0.347899079666055,-0.22708799856478298,0.4141703997239811,0.1729843045730823,-0.146428605243767,0.1683844117596574,0.385747337275991,-0.062378953082955685,0.10973838036171085,0.2628226347979626,0.4877671634673757,-0.1534899504537756,-0.01621567311440201,-0.18277019904749414,0.04702979755458498,0.4695780518439583,-0.08888585210873833,0.36942347033047934,-0.07910994579771559,0.06380981103819908,-0.19019692126972637,0.2527136994841489,0.5078091955602788
UBA1,0.09906488109036111,0.03050266390579843,0.06462460080493795,0.31799953897295785,0.06634024190219424,-0.005249899616471882,0.11498160064260808,-0.0453390287278133,0.3086930904086613,0.2293783881041928,-0.023158276940385466,-0.011385849164647572,0.020185009738832863,0.017987919231917927,0.01900499070181246,-0.039691251079990976,0.2994425249673993,0.04405967911106602,0.3506806896190963,0.25329236047411374,0.17551310303089723,0.04589127002637009,0.11577530209244198,0.15440193491274948,-0.04058254837170976,0.14741268239501382,-0.15882542276554112,0.03361049383542379,0.15748862622788865,0.01050276314918925,0.393711541358315,-0.053423637996988106,0.15793415993844231,0.23538795931270676,0.2858200920381426,0.12300335577486304,0.05223225572734966,0.016859482739699994,0.13537285170267463,0.18327790871336383,0.05510157982523699,-0.002242858409424773,0.005646204924294785,-0.005854929965361803,0.13440269580948866,-0.07389121682321984,0.3004350995433134,0.23136040163921334,0.28400717911154705,0.15363582475713272,0.1818071755761166,1.0,0.023191987369336968,0.30531703105383146,0.22882426376033177,-0.08986005765595136,-0.05989442490992324,0.12452306436337258,0.24946604948865536,0.08019708423664332,-0.13026457250003456,0.12161528686149149,0.22560488339105655,0.305022488892991,0.22614477806462016,-0.03342116155177369,0.0963803012817165,0.21431715500862666,0.27935161816036747,0.15874894542898096,0.07970592099609781,0.008372705433977074,-0.0007377412444474845,0.1747702723415947,0.036589148866988136,0.0137232776436463,0.16593900536387335,-0.04469953448504901,-0.004206530056616171,0.02967049073799409,0.14821304082549513,0.006406274092799122,0.1298496322636267,0.23126807778104758,-0.020263444667147648,0.14725095228858928,0.1879339099042475,-0.04447996918686534,0.10498181734222226,-0.13897972550274765,0.14748237029755454,-0.0649161088945735,-0.0968077194452341,0.0313136400105456,0.15986812110542203,-0.07601350715530826,0.16545719226033784,0.1291685111109201,0.15207072347948686,0.16980189668856563
POLR2K,0.24096199516543843,0.19608307036766387,0.040898550146106695,0.13119876812047804,0.022475315970776243,0.05756794033177959,0.1460611327696446,0.20569370837859602,0.04929654766587488,0.09428535713290956,-0.07853749091427173,0.05628828024913463,0.13833426553978542,0.1036995224227762,0.03663356346635181,-0.021786911728848533,0.15941313781447006,0.0013663178222864424,-0.007349039894782475,0.23936332434734875,0.19146235522599706,0.3303175329608927,0.3757918101002546,0.13493156663664482,-0.0021238518305948034,0.14945862133091603,-0.09608024269257294,0.04382485424806788,0.010810175907723152,-0.06526522482186191,0.1949847386681155,0.050498268453502144,0.11315095556122151,0.15630648862912397,0.22895347398383453,0.21509626210947494,-0.07982726219998923,-0.04203360259945602,0.2992910716168834,0.0987108272633991,0.19726152315563394,0.01838120923919734,0.0677474788728535,-0.12660688393055372,0.19657067214891508,-0.004228666218081281,0.16300631779448815,0.22137773950713457,0.34623936642959796,-0.03349954061329561,0.22507672210793014,0.023191987369336968,1.0,0.2881448596136,0.21397547240116443,0.12754219733480782,0.0004201873756756857,-0.05492596156113563,0.08972414017644993,0.23364453943723676,-0.13303605275486224,0.006545552292561317,0.038009820774440733,0.21705912837359484,-0.0009021652842975576,0.07740518925706846,0.23703725165803696,0.29874867773568936,0.07993045890729843,0.11059737163511568,0.1683826863586189,-0.018130417676877095,0.00836721722470477,0.11421139668807706,0.14054429367984408,0.06936471888455797,0.16053706048785382,-0.1324951040860601,-0.043276644970551725,-0.01519377389439395,0.251216297280338,-0.12887817767030652,0.07687816253874571,0.019239934444642805,0.13888011300300435,0.15678533933503505,0.06379919574358305,0.02065691151690782,0.16410371748284697,0.21616317265023538,-0.2548836890499723,0.19251296725002945,0.17513159134169815,0.028829443713017575,0.2390794217644001,0.009695436594811554,0.12625143539630274,0.13914501917145247,-0.12127807211153625,0.15110713280151902
NHP2,0.3720335402333765,0.2435616747947459,0.1649657117214138,0.5228989077594925,0.2548129678150164,0.050894298101398554,0.21141277649523849,0.13255373736193482,0.2725654757956186,0.19957423809347233,-0.05678944786383103,0.009131675592856265,0.25602686675221836,0.19673641836629943,0.10476488090188486,-0.023224640912610367,0.4414309199093956,-0.004035150437589736,0.4254083258091896,0.7173639749788641,0.33191889192396923,0.3735883559967314,0.5541300592384275,0.42286573715508813,-0.025083074021007665,0.5295270834878504,-0.22057159428444048,0.08171880271716012,0.16418329337520435,0.024256064868888327,0.7082766741170907,0.01896113738661554,0.559894838571564,0.5555839499143693,0.6765404901653337,0.5181670949450329,0.01575324640050028,0.00019480332623622275,0.5779138568228587,0.47062776555994296,0.3235428148834189,0.007522684603941041,0.03669085531457666,0.1507490410392346,0.27589172603656575,0.011435233735323737,0.6117638125638144,0.474949739887769,0.5723163969416077,0.08022513436331771,0.2865186427200279,0.30531703105383146,0.2881448596136,1.0,0.31212694358534265,0.06565956250126138,-0.09629152415226735,0.1707764329741589,0.5308740738769006,0.5225015646741865,-0.22311231386714142,0.42480869940734617,0.5842677941382685,0.624870000607883,0.20974595601188722,0.006835425085093514,0.4027343800628977,0.6034343323579264,0.4553313679886563,0.43820815883576014,0.06950484942356597,0.21524546588485846,-0.0021792263767321995,0.15556119913829744,-0.005808916912631362,0.057651017616881135,0.523582425371104,-0.08477056146140566,-0.037631689891202684,0.16630575185820626,0.5688750424188597,-0.05983429210044988,0.4651812212450833,0.2366697409230929,0.05255922285302361,0.5091011106571481,0.4924677189195769,0.002132889296430298,0.1434527359292157,-0.13188739444435896,-0.18725560484465262,0.34991342695287736,0.10347234461681608,-0.006138321405027021,0.567675804801814,-0.060873523228257245,0.6189735420487148,0.21864312229518212,0.12692696201268489,0.35903442160891463
YBX1,-0.002200553912504907,-0.029704560299654355,-0.04407302593458934,0.3729116108279587,0.07474086436413017,0.07614043912131536,0.10119159797205834,0.04011760691610941,0.26391500827755787,0.13626630861106018,-0.15459231351912936,0.002393818367465395,0.23348121977581604,-0.0866732147455178,0.11401540508877007,-0.1262969712903639,0.37058917570510125,0.03578469237011121,0.2884305678496618,0.18320135716887154,0.2980175425925939,0.028362917193486676,0.2632182908785763,0.01220144298049603,-0.00446876282710264,0.1113196744507903,-0.3251031466929957,-0.016446810046894234,-0.014144277720154917,0.04336704638392508,0.28218644042660224,0.1304039515798193,0.09211001932555932,0.1768967561968987,0.1863545527077146,0.2617932754083752,-0.06739636851999944,0.08883253685361082,0.15514628963878702,0.0956417665001351,0.01388168427022383,0.00867519899844871,0.023153024894063446,-0.2881651089128953,0.01704850450157042,-0.1755657375693181,0.19384492058570205,0.24049662526069687,0.29992060029208273,-0.04048927393166548,0.40556812038484247,0.22882426376033177,0.21397547240116443,0.31212694358534265,1.0,0.19484608492354089,0.08011035328808311,-0.018068739894635935,0.09134244510251013,0.15081575584370982,-0.18775086298331609,0.08020087700472586,0.25764551573588296,0.26829175621291995,0.010697668723029163,0.04924211337888714,0.014408522878068528,0.23860639763571076,0.07837695438182415,0.04312985514780128,0.30634641567690585,-0.024870863142845517,-0.1160176427339468,0.15844479859362967,0.058568896073103616,0.18161038745560792,0.1231641466300416,-0.17264517387671705,-0.08222882785758352,0.16470702252036912,0.2224191024156561,-0.05681384059671979,0.10486186379595548,0.2537288880036461,-0.05182587518807699,0.10920916024141164,0.10551749447850607,0.205608654216426,0.04639589927201394,0.040102026472356486,-0.1134625338383752,0.13559371690991076,0.19461149587588142,-0.027185658966137744,0.23661843187967976,-0.04445732755790474,0.08886152664373242,-0.006891278793181418,0.1507848606463686,0.218760852864068
POLE3,-0.06193823631745459,-0.031656297123959294,-0.060072457246015974,0.054339119982476265,0.05194168467435668,0.19634992595451492,-0.008935252097065171,-0.009724442795863406,0.012839712827328298,-0.07822737315425266,-0.15065898179087006,-0.004589328642136242,0.3007832651709648,-0.07549734532172833,0.10560298556344379,-0.1137956845427071,0.18791335775862972,-0.10706282608793602,0.010975240233739691,0.005035081607124138,0.1245112011377505,-0.03969706487899725,0.16965151521337277,-0.015437901340786027,-0.031515646335350825,0.001914536866939363,-0.19287140481669907,-0.10673037123450953,-0.09059339329262092,-0.03998750852307966,-0.011962066602191334,0.2354086045234382,-0.011589357897455846,-0.01291072643160409,0.013148279654197587,0.34327884770126454,-0.03433948526331386,0.00047069793399861235,-0.018520934969837068,-0.08275764021010437,-0.06333354162574847,0.011657715067175348,-0.0473817188312834,-0.289916218383699,0.03792624994381651,-0.17459800584592394,-0.07990930262983736,0.03176332361591744,0.06800309996658291,0.10127621902379588,0.2113635969093562,-0.08986005765595136,0.12754219733480782,0.06565956250126138,0.19484608492354089,1.0,0.15792750438426534,-0.10881500217472567,-0.11338583934889865,0.08121035452711252,-0.1253183990703025,0.06220237975971366,0.10729554300926976,0.11642938691653062,-0.06777341940963647,-0.09070023702066107,-0.11400105275221817,-0.011976056330699914,-0.03876780669799976,-0.08318726623962319,0.34066926629181693,-0.15302443715089098,0.12858900496622866,0.024297129777178322,0.039837510903542955,0.3030625603889281,0.055533052722946244,-0.18685943195838772,-0.05020305992771035,0.29791321502988405,0.2055238836665069,-0.07762115669514304,0.05101715355410615,0.020736523483527627,-0.027319683345203797,0.06480767225059274,0.0040969374591777255,0.3548406490231227,-0.04499203909549105,0.28120413856815296,-0.08057841143060408,0.09379985404840359,0.3634964361964904,-0.018406784931212096,0.17635294085480016,-0.05240542298008066,-0.03739778070459932,-0.05112519024958057,0.10646059718974124,0.08285045211800178
SNAI2,-0.0630653861390342,-0.02985733290839183,0.10371363732571702,0.09783002910185559,0.13816484825931663,0.06800173115841802,0.10527645830861687,-0.03518608266968007,0.1638119857723417,0.07443529064167234,-0.08619118970760199,0.059317713337742856,0.19547549191526722,-0.08515320192625304,0.005452833218391645,0.0032879036336639776,-0.04912427073158923,-0.1304211299655776,0.019045064156455647,-0.0649124390828204,-0.06042450463252142,-0.04413848280297643,0.06989862229542847,-0.08044753824281407,-0.008295348422454897,0.06073999414591255,-0.10425313786386034,-0.04019389131661615,-0.1204000893608904,-0.1703928027631077,-0.12324767082118872,-0.026006137533639263,-0.09818012535066283,-0.03322397622648567,-0.0018191682862904136,0.050487238550575665,0.16380828859608437,0.22262463596446666,-0.04389129980072451,-0.16660599722475927,-0.022463400615793813,0.0036830001994582555,0.048459890495221536,-0.18377058302823113,-0.12707432528900212,-0.18233652571339432,-0.06873473361298083,0.04770129405045234,0.08390561641605256,0.19466426293640543,0.0506822226425105,-0.05989442490992324,0.0004201873756756857,-0.09629152415226735,0.08011035328808311,0.15792750438426534,1.0,-0.042861988428633375,-0.02138583627678283,-0.051926315929937246,-0.05765826618538659,0.20417262368104205,0.053453161771202344,-0.0036277006610901047,-0.10771473203554642,0.25015478621956544,-0.05650235396377902,-0.0727894177442551,-0.09084922589837749,-0.004865621300366605,0.20705970472395796,-0.12635273963317206,0.13670971442738294,0.0032925301206903177,0.014756448406729381,0.06685254732303698,-0.04823275763061647,-0.05466140858649798,-0.16033148965078628,0.17254302035070573,-0.006685245412418819,-0.10933350519375747,0.17823273924477984,0.12125056430852146,-0.07522341688321724,0.01402629591880648,0.03542614797140941,0.1618074138340219,-0.05052404011758502,0.11331741068547012,0.0719667972191045,0.06421036550161276,0.11025213080151407,-0.030389058202936477,-0.020827061289465685,-0.018023634118974393,-0.11681315565869782,0.09918459003962192,0.1736116294602496,0.05447240349993587
MVP,0.2458810796536595,0.021900223327673937,0.350153741337646,0.36156120213862825,0.06088334959659256,0.02139069263233861,0.042536749061064465,0.10781867909039096,0.36043665775643924,0.3682365945667846,-0.032115765159127084,0.10455164500252864,-0.05340329493705183,-0.04103652872010776,-0.03677149774839512,0.11664469298612776,-0.052276923716806756,-0.1117881473774834,0.04330932926989663,0.32677494325115436,-0.09138196267613227,0.1363188116345413,0.21890951980646667,0.35382815837679354,-0.0048990832389507665,0.333815110664608,0.014479643712218914,0.06811224565935425,0.0911265857444969,0.06554196596080442,0.17191600940781865,-0.16174843606188785,0.1676834024893017,0.257233584624391,0.2749765400681775,0.18943229270997405,0.36790770861450434,-0.026327009933536094,0.2468526532696013,0.32138515190654965,0.2763992045434273,0.00015712697039364155,0.18352024692500646,0.0243806435671517,0.17540897061902846,-0.15693015985963105,0.21007316549393854,0.2239243810941162,0.026058250158312597,0.16071867471296536,-0.08392227602820215,0.12452306436337258,-0.05492596156113563,0.1707764329741589,-0.018068739894635935,-0.10881500217472567,-0.042861988428633375,1.0,0.3985627172872688,0.035753753797442084,-0.12671805235346847,0.1827465702630958,0.18501929841323164,0.3515143677945089,0.04277331995392095,0.07404661947536956,0.19359690558918627,0.19088973517637411,0.12031181337902594,0.14135045986358907,-0.16362807727952447,0.002754911387826829,0.04401815781543206,0.16171871463237425,0.11100281119220887,-0.1319615484350048,0.27471003973808206,0.14085696336288928,-0.12075621083301777,-0.06917335754081559,0.02705488133935491,0.07212213062617993,0.2661840148480396,0.2611088418457618,-0.06885120447662176,0.3310697506313835,0.4015803513264505,-0.08305507995497859,0.04813312754631715,-0.12427104298201279,0.03198841946610344,0.08380307518076202,-0.08077789467307772,0.10383489190665397,0.06661583268465299,0.005986497482030267,0.11519994660579067,0.20720675013611034,-0.0025598289488179505,-0.018847107132161006
POLR2E,0.5443109481367018,0.2515766568525399,0.3502904621444219,0.47397344357027055,0.22568079212180525,0.012237867940748577,0.15931379960167116,0.19539143205528728,0.3033092222551292,0.41922705694770057,-0.0764116770935988,0.06486455927100646,0.14900864120457016,0.28154977172308465,0.050040585141888416,0.05408982135926017,0.2327896142329023,-0.15360656648486964,0.3026750638149617,0.5732829966666747,0.13372439549941303,0.49101389642834437,0.4870837310919045,0.44716531184886743,-0.06491235308204507,0.6311199538774751,-0.11069444310704675,0.0659303173940581,0.31397178655988073,-0.04382669665970474,0.523079897312404,-0.15752535703826787,0.4967217842260702,0.5308528696976066,0.6129966849105593,0.3987375406620809,0.2707885224616857,0.08490429000554829,0.5930335914941831,0.3944428792305108,0.4629243963366453,0.010902373932197928,0.2548546502492201,0.31252004934829913,0.17889651216247424,-0.132559374159328,0.635268122147679,0.5023440452050865,0.4611789416431506,0.24829574560924628,-0.007207532192166316,0.24946604948865536,0.08972414017644993,0.5308740738769006,0.09134244510251013,-0.11338583934889865,-0.02138583627678283,0.3985627172872688,1.0,0.4205523663585739,-0.2549382065481199,0.4568111339895365,0.5568215281278301,0.4570479510334679,0.12497876724925942,0.13828194584503106,0.5157014306225823,0.5284288427743402,0.3968367507847749,0.5195853988793817,-0.1087872494974067,0.16932440650301778,0.08289115279139343,0.11130592139369172,-0.08481882065773683,-0.12137997768663099,0.48381846215668933,0.1471596764985726,-0.005102348522230777,0.11229540915935617,0.38604398326107214,-0.016338850154207486,0.5053567620862999,0.3304439907282151,0.14740440276194694,0.5064179809878764,0.4359887289923938,-0.12824596296566013,0.16719698909235867,-0.15349308237829973,-0.025990364945806633,0.10923981969477542,-0.06267740948497712,0.04664625019113129,0.3049710844285862,-0.022035456090684687,0.5056701905953922,0.40430701108875294,0.12195500909645024,0.23549278322603848
STRA13,0.35355966526831667,0.3881549194339381,0.10044678169126474,0.3464468163327566,0.18861082118915926,0.05730736245308838,0.16699861393476476,0.16178354266865205,0.11025655965247115,0.12397156524866752,-0.034257744699164615,0.02736094731431517,0.21234785220109534,0.3897894685547365,0.049622814777265885,-0.06470296406467886,0.30250693321858474,-0.08636540957992316,0.27218359423111854,0.4985527294323238,0.18665852248074932,0.4377827111253829,0.5187957962397608,0.4539942344245079,-0.019816069105457468,0.4368369418520591,-0.07330778551880404,0.1411406743160291,0.04932917037821231,0.010957983774587848,0.4474201291395272,0.016912864194299593,0.45674759178291974,0.4052177438877853,0.5003934972441199,0.40914896668310435,-0.014978606100495551,-0.046465926578673,0.4956314823647581,0.4692133502490828,0.41777072712009933,0.027942726694022906,0.04110739357510611,0.12176794752976354,0.09890476319231278,0.06077155675157072,0.6536689390335081,0.3030396637678526,0.37979599993344154,0.20593890669694548,0.15237606975060217,0.08019708423664332,0.23364453943723676,0.5225015646741865,0.15081575584370982,0.08121035452711252,-0.051926315929937246,0.035753753797442084,0.4205523663585739,1.0,-0.17873238587147622,0.36275165630222317,0.48433333437402726,0.4631707779490324,0.08670186394620856,-0.052799713596387146,0.36116250559959573,0.45102503734032967,0.47160588663911746,0.41013453375532877,0.08426141418743835,0.2167697558896961,0.07583747288017136,0.14088971372612774,-0.10644873053895743,0.1176757232759784,0.3926475715030309,-0.08467884550155187,-0.10847930571598961,0.19715120302764294,0.46480480011529335,-0.17649719043184153,0.38880179770463946,0.16682687056858794,0.3659583085846228,0.37726836234241407,0.3630157520054972,0.08573380803319196,0.013770832897949298,0.01462951745266136,-0.21485792700659137,0.13180634119555878,0.13451493427377387,-0.048924347569475654,0.4447957194714562,-0.03797197359220734,0.42196217792625385,0.14720979525658173,0.1597484147409836,0.3343650671806042
HNRNPU,-0.16591884528668818,0.003495369589993582,-0.08969746494213338,-0.24703489277761953,0.02438707883420815,-0.03711727712021416,0.09513367462118712,-0.0026459617334472873,-0.1833362778767552,-0.0565401855979436,0.1409038525961162,-0.05183830033172528,-0.09977799725559157,-0.05500189004324545,-0.08091507758282679,0.10644701209315315,-0.250335024343884,0.17507536201534504,-0.1197632713863696,-0.200916638356438,-0.12304468730852844,-0.05220132908551475,-0.2860431149369033,-0.17042760319215638,0.030635464729739683,-0.2056849507333671,0.1689023366518177,-0.053859179266722575,-0.15095565709317257,0.04354849262755015,-0.23621019599024679,0.05632870322344957,-0.18770352208674124,-0.25028791843529,-0.184013096091849,-0.23823341892728875,-0.1641928746198925,-0.018541897530258106,-0.2212774836036754,-0.19671574983263643,-0.13547495613046887,0.004926363646069639,-0.14613965659883607,0.014382340119872628,-0.08843189309738707,0.11940110451627682,-0.21986636619525668,-0.24937227737249273,-0.18409841700765714,-0.014193569427578457,-0.1570418765733547,-0.13026457250003456,-0.13303605275486224,-0.22311231386714142,-0.18775086298331609,-0.1253183990703025,-0.05765826618538659,-0.12671805235346847,-0.2549382065481199,-0.17873238587147622,1.0,-0.18240990030815618,-0.18982961405544735,-0.23436721266423005,-0.023131269851108777,0.009744708806833294,-0.1771101581986335,-0.2698633380078054,-0.25152220235048484,-0.22131186095402008,0.02277520558569853,-0.16380630812680685,-0.13328039633683167,-0.0918090031461627,-0.01576733824779821,0.016283998365131423,-0.1953533267656797,-0.05539563067650748,0.03006754459136207,-0.0395175338156742,-0.27997934385383666,-0.013870562376135535,-0.14244005718434735,-0.04552346738296192,-0.005335419024846489,-0.17731600416599527,-0.17050159885174632,-0.05259609004806423,-0.16817270198859358,-0.08165305604725445,0.10424384285309375,0.08165190319619824,-0.0865293522947638,-0.053673351226194474,-0.2125672092011725,0.01617185393274315,-0.211804446467667,-0.23714815509502318,-0.11584336883795088,-0.14028186953813637
HRAS,0.17982586780657642,0.21387808004159417,0.3774866835577573,0.40291559258384424,0.23418531965909894,-0.06380768778392842,0.08097766384449477,0.019553130547225427,0.2912745369952747,0.12613056872921768,-0.05078421722250625,0.08840839034420285,0.22977910833313028,0.1411535289425444,0.035965427040229404,0.040680538055558324,0.3138566554820746,-0.06872783994009492,0.29990371459304016,0.553950189412758,-0.0033241771886534793,0.17709507322471554,0.45791089624832404,0.39076808561430726,-0.04211814021907102,0.6256694051811384,-0.09043123080448787,0.15061651359769698,0.12735569327173793,-0.07307868583762193,0.4371426592878191,0.04433463712824141,0.5781320524510712,0.4117388887350989,0.5683966966762095,0.3341157437141132,0.2843249234292846,9.45728402019744e-05,0.41436256157797036,0.4012031451755125,0.2904919407210643,-0.001817554865752856,0.0675016930805159,0.19353987296212208,0.10481448772293728,-0.057090596912671494,0.43386574055478655,0.37394432655994897,0.3569858556918635,0.28724464211399753,0.12478215041506847,0.12161528686149149,0.006545552292561317,0.42480869940734617,0.08020087700472586,0.06220237975971366,0.20417262368104205,0.1827465702630958,0.4568111339895365,0.36275165630222317,-0.18240990030815618,1.0,0.4886479916855799,0.46790270479472373,0.08990737214986921,-0.04845272372169704,0.29401739706431007,0.4492405956617906,0.41031290318967134,0.4340828084412109,0.09167664026419414,0.20320491660942636,0.13708739825247848,0.11407352020616886,-0.033408522293039575,0.06701704090398643,0.28646946211194035,0.03320613322194204,-0.05755831166627612,0.3030313666042376,0.4155666273368553,-0.04042316488443938,0.7386646160121794,0.2201476571757365,-0.03699281030696856,0.49738132505336446,0.4679150319619861,0.0702777505652485,-0.010971957011676569,-0.052238678391460215,-0.032320085218199804,0.1123602995843541,0.11949164681722996,-0.028840286000002362,0.4260795720488571,-0.033783791360163094,0.4712830204333687,0.20449127211940618,0.41760998328564036,0.35343010980256667
POLD2,0.29466836070337726,0.23592062931624036,0.1964699023475075,0.4543563698440481,0.23884312755591708,0.09239304214416345,0.2123432723910691,0.06832635920113163,0.3137107646527275,0.19996574763810784,-0.15112316752694616,0.02737090072337464,0.2908285950500445,0.22085919406138174,0.09802259809617492,-0.04240481345248442,0.3429761076166805,-0.08914859982163822,0.41694879573986476,0.6012075084678078,0.19148900097606147,0.29734019132009154,0.4429731688937278,0.3695011439247559,-0.027044896582661418,0.5270261068328548,-0.28914096812869794,0.02319044738476493,0.11899660706928898,0.05465912112095475,0.5278254819271928,-0.011108690897617792,0.478724895705779,0.5761649924881815,0.5835255233760807,0.4712858573541554,0.0981979723411294,0.12780068272544276,0.5454701098466015,0.3999869985633024,0.30200813598460297,0.005890067311062714,0.04436434677403418,0.08229300857620273,0.13705236571992763,-0.11067001566194279,0.5687745016227409,0.45065694259607586,0.4849910526899249,0.20296055016461378,0.21551834272467207,0.22560488339105655,0.038009820774440733,0.5842677941382685,0.25764551573588296,0.10729554300926976,0.053453161771202344,0.18501929841323164,0.5568215281278301,0.48433333437402726,-0.18982961405544735,0.4886479916855799,1.0,0.4725612884034035,0.09626728335882696,0.05924035592166597,0.2471052987006975,0.5640310233744364,0.38389679250147213,0.39831493190786244,0.1267770084399557,0.2115932025585475,0.03974074427698531,0.10778119143261244,-0.07402010249576818,0.10158090297130684,0.3878607704297426,-0.06003033838118842,-0.058554111083995164,0.31805792117773596,0.4320256983414066,-0.09913748733738406,0.506575521405591,0.3251422228055371,0.09113158931033032,0.4284138665510338,0.42912186584043105,0.10272033138875197,-0.01589113944088447,-0.10122222702121159,-0.09068534048281654,0.12569034163792334,0.1303573790133764,-0.021043401986029008,0.4332617789395054,-0.07119088477216233,0.5128680237203816,0.23578660484516775,0.19376040230124478,0.4165771547442935
PPP4C,0.2621724346417572,0.20325648142578787,0.2157012439341642,0.6273881725448419,0.3213573748906605,-0.029037243894778523,0.1281828456291638,0.09124665470074851,0.47974245127332804,0.2880747057088614,-0.07587619069911213,0.08139124986754366,0.2808422293744723,0.06630852430120483,0.0763522776223728,-0.03584961767810917,0.4801840667031703,0.011534748650632731,0.47212847134751645,0.6612916223464066,0.23564797879818,0.2476128665101461,0.5731559441170254,0.485867204765516,-0.02355927151162965,0.5319395351400154,-0.2453549497040271,0.16658024484665138,0.03367704734150975,-0.04867261875824584,0.6469471726218171,0.07836972987779516,0.5033337144321093,0.46057431125152837,0.6177305061925907,0.48455002157041793,0.14778147474719885,-0.023400127059131304,0.4906986279980214,0.4919814908728646,0.3563640477389703,0.00369497994876346,0.06486616951096492,-0.057170529671961914,0.23682762067204977,-0.08955030430494716,0.53651977914471,0.3851857453693212,0.45704173563209854,0.1981112373255577,0.334875940803051,0.305022488892991,0.21705912837359484,0.624870000607883,0.26829175621291995,0.11642938691653062,-0.0036277006610901047,0.3515143677945089,0.4570479510334679,0.4631707779490324,-0.23436721266423005,0.46790270479472373,0.4725612884034035,1.0,0.2622764877397511,-0.07197945086221325,0.2733100081538792,0.516936138997692,0.3805956287695765,0.3647532840995822,0.20098249639017463,0.10728786664783395,0.042655461765763104,0.2786847491957165,0.011582443576721875,0.19690436564969893,0.4085040329840121,-0.14816879043746667,-0.16781814102487283,0.2627221976823235,0.5230270544351451,-0.12245861991377446,0.524421594217853,0.36594264462269643,0.056439465985677,0.5282048272313999,0.6358329356734597,0.1357784431398126,0.05593579219802407,-0.08630527916713132,-0.11077583039080577,0.08615321787301145,0.19081170692388183,-0.024824327739809315,0.5604643120949787,-0.046885082066332476,0.40182158749286423,0.1703459766102732,0.3333176998987564,0.4012201023117667
